perc_change,high_perc,low_perc,age,liq,mcap,vol,m5,h1,h6,h24,watch_start_time,watch_end_time,watch_id
-4.60,0.00,-6.03,11520,266000.00,3700000.00,2600000.00,1.54,-5.63,34.90,26.61,2025-07-30 02:36:47,2025-07-30 02:46:47,d674b792-f36b-4e78-8080-69b650426550
2.31,3.38,-7.45,7200,282000.00,3300000.00,1600000.00,5.21,18.08,44.50,77.52,2025-07-30 02:49:26,2025-07-30 02:59:26,d7c49480-25c5-4563-b1d2-9997a252c4b9
7.30,20.34,-23.48,11,44000.00,144000.00,415000.00,-6.01,88.96,88.96,88.96,2025-07-30 03:18:38,2025-07-30 03:28:38,7141eaee-9ddf-41c0-9ee4-d96443c4a2cf
-67.51,0.00,-72.20,23,48000.00,172000.00,543000.00,20.19,127.00,127.00,127.00,2025-07-30 03:30:05,2025-07-30 03:40:05,005ad6f3-6b3d-4fdc-9285-413ea4d99538
5.14,5.64,-0.52,129600,842000.00,9900000.00,1400000.00,1.60,4.02,19.96,55.83,2025-07-30 03:41:33,2025-07-30 03:51:34,26043b61-d5b9-4621-92ed-0749f744281c
-3.35,0.30,-3.82,129600,854000.00,10200000.00,1400000.00,-1.73,6.71,23.57,59.73,2025-07-30 03:55:46,2025-07-30 04:05:46,200d7dcd-d421-4f5e-b0ff-1db1963f0392
8.67,10.23,-7.65,60,36000.00,101000.00,171000.00,14.24,98.06,34.26,34.26,2025-07-30 04:10:00,2025-07-30 04:20:00,366d2034-fff0-4b7b-82c2-4c8c2617aa7f
-51.81,5.72,-51.81,60,37000.00,110000.00,194000.00,7.70,37.25,45.77,45.77,2025-07-30 04:21:29,2025-07-30 04:31:31,c76f42bf-056e-4248-8a7a-27f530803798
-4.75,0.28,-5.06,7200,276000.00,3200000.00,1800000.00,8.00,14.45,24.91,59.64,2025-07-30 05:00:10,2025-07-30 05:10:11,6041fcec-e741-448b-9f74-fabf20f8bd0c
-9.40,17.98,-13.80,60,34000.00,93000.00,231000.00,32.29,95.89,22.86,22.86,2025-07-30 05:18:34,2025-07-30 05:28:35,e8d37635-73d9-4faa-ad23-53a7a93c3f2c
-5.13,33.64,-17.54,38,36000.00,99000.00,415000.00,56.32,32.37,32.37,32.37,2025-07-30 05:42:13,2025-07-30 05:52:13,67babbf8-1d2a-4632-9b0d-a34aeb1aeec5
-15.52,3.09,-20.90,600,286000.00,5500000.00,8600000.00,4.00,77.43,360.00,7315.00,2025-07-30 05:53:40,2025-07-30 06:03:41,ea9c113e-068e-405b-b6e0-3bb5d7c991e3
-5.36,3.06,-25.90,600,255000.00,4400000.00,8900000.00,2.51,7.23,268.00,5822.00,2025-07-30 06:05:08,2025-07-30 06:15:09,69e05ad2-a294-4dd0-8a1f-2cdeca36fbe9
7.57,9.80,-0.21,4320,124000.00,807000.00,1900000.00,9.52,22.93,31.30,54.64,2025-07-30 06:16:36,2025-07-30 06:26:36,11e54ba3-6b1b-446c-b067-8010392f8f82
-15.14,0.00,-17.62,1440,73000.00,322000.00,1500000.00,4.58,43.66,29.92,103.00,2025-07-30 06:36:11,2025-07-30 06:46:12,62169f27-18cb-40ce-8511-be2500048aa8
-96.36,5.83,-97.47,27,44000.00,152000.00,145000.00,-0.43,104.00,104.00,104.00,2025-07-30 06:54:31,2025-07-30 07:04:32,38c7823f-4f3b-480b-85c5-c5a11b6a209f
65.34,119.15,-4.90,14,49000.00,188000.00,416000.00,16.24,156.00,156.00,156.00,2025-07-30 07:29:04,2025-07-30 07:39:04,04fa80a6-8b76-4734-9849-846a96ce849a
116.07,124.45,0.00,27,66000.00,329000.00,915000.00,28.75,346.00,346.00,346.00,2025-07-30 07:41:55,2025-07-30 07:51:56,48d1fbf9-de85-47f7-8812-502a55814bb7
-3.50,1.20,-3.59,86400,483000.00,4300000.00,588000.00,10.54,8.43,29.37,22.50,2025-07-30 07:58:49,2025-07-30 08:08:50,f9f4a4ca-8d30-4278-8a96-d34409206851
1.92,6.45,0.00,86400,487000.00,4400000.00,610000.00,5.08,10.25,33.27,27.35,2025-07-30 08:10:17,2025-07-30 08:20:17,b8b9aa32-249a-4825-8570-523957938d6a
9.92,14.44,-7.65,30,25000.00,83000.00,138000.00,-3.24,46.91,46.91,46.91,2025-07-30 08:24:30,2025-07-30 08:34:30,759783db-ed8e-49df-9183-8ec61de093e8
-3.92,11.98,-12.88,42,27000.00,91000.00,211000.00,-6.39,61.14,61.14,61.14,2025-07-30 08:35:58,2025-07-30 08:45:59,2145022e-751f-49a2-a8d8-870b6bbb4347
14.66,24.84,-5.85,20160,309000.00,3100000.00,2800000.00,-0.28,0.72,41.91,39.19,2025-07-30 08:47:28,2025-07-30 08:57:28,faa56d65-754a-471f-9cf8-bde743d7e63b
3.16,36.04,-20.67,120,48000.00,184000.00,239000.00,37.60,426.00,147.00,147.00,2025-07-30 08:58:56,2025-07-30 09:08:56,4263bc25-3444-4a8f-b751-500de95b9dda
4.74,7.98,-0.81,15840,188000.00,1600000.00,956000.00,-9.00,34.30,36.51,30.45,2025-07-30 09:10:24,2025-07-30 09:20:24,d6f6b9b0-7251-44ce-bd1d-da45af447834
10.87,20.01,-10.70,120,45000.00,159000.00,341000.00,-4.65,850.00,113.00,113.00,2025-07-30 09:22:49,2025-07-30 09:32:49,b7ae9925-cbbb-4e9b-be12-e28469f3ab46
-38.60,14.03,-42.61,960,67000.00,340000.00,745000.00,33.81,1099.00,945.00,352.00,2025-07-30 09:34:16,2025-07-30 09:44:17,85d7e9d2-7b56-4f8e-b38e-2499d9d4a2e0
-13.32,3.46,-18.84,960,53000.00,208000.00,831000.00,1.28,101.00,570.00,177.00,2025-07-30 09:48:33,2025-07-30 09:58:34,4b5b0b2b-6dde-40c2-a541-5cce73f7a130
-8.82,0.61,-9.20,1380,47000.00,177000.00,286000.00,-3.07,-5.46,30.29,131.00,2025-07-30 10:04:51,2025-07-30 10:14:51,aa2e45bc-5920-454e-ab52-0c2569e8fdfa
-3.35,1.14,-3.65,20160,304000.00,3000000.00,2600000.00,5.75,1.02,33.37,53.28,2025-07-30 10:16:19,2025-07-30 10:26:20,bd657ffb-d878-42b4-abb1-1ec2cb320835
-3.67,0.63,-6.99,1380,47000.00,174000.00,308000.00,5.06,-7.95,25.15,127.00,2025-07-30 10:29:11,2025-07-30 10:39:12,893cd609-cb2c-4f24-8ec1-4bbdd2f7f0c1
-11.12,1.67,-11.36,900,19000.00,56000.00,102000.00,21.22,49.98,82.26,2838.00,2025-07-30 10:42:03,2025-07-30 10:52:03,7323a5b0-f161-4e07-8e41-7d2a979a37c5
7.28,26.27,-3.84,12,35000.00,94000.00,253000.00,-0.84,29.37,29.37,29.37,2025-07-30 10:55:39,2025-07-30 11:05:40,8220adf8-0ced-4cab-8a81-3f7710424d02
-4.00,0.00,-26.23,24,35000.00,95000.00,312000.00,-0.14,30.57,30.57,30.57,2025-07-30 11:07:08,2025-07-30 11:17:08,6dc9a73d-10bd-40e4-b694-accf95ca7568
59.52,59.85,-18.04,56,45000.00,152000.00,571000.00,35.90,104.00,104.00,104.00,2025-07-30 11:18:37,2025-07-30 11:28:38,2d2b3188-7e88-4c72-b71f-a74a764f5d33
31.94,50.16,-12.16,60,57000.00,240000.00,695000.00,29.68,816.00,221.00,221.00,2025-07-30 11:30:06,2025-07-30 11:40:06,e7b8c17d-c207-46f4-8633-3f7e3a78bff3
-0.40,0.08,-0.40,1440,57000.00,253000.00,258000.00,-1.45,2.82,26.75,29.41,2025-07-30 12:32:14,2025-07-30 12:42:15,415b2e4f-bdda-41e2-97a9-5309338bdf6c
-7.53,0.12,-7.53,1440,57000.00,251000.00,243000.00,-0.60,2.56,25.79,-4.89,2025-07-30 12:43:44,2025-07-30 12:53:45,496dc4f4-bea6-47a3-a447-6a5d969f1ea9
-50.08,2.29,-58.27,22,99000.00,712000.00,2200000.00,-6.37,862.00,862.00,862.00,2025-07-30 12:55:14,2025-07-30 13:05:14,c7ca0869-4430-46a2-9546-9d457809b001
26.20,26.20,-5.16,86400,81000.00,338000.00,420000.00,69.09,19.02,466.00,635.00,2025-07-30 13:12:14,2025-07-30 13:22:14,0c39793e-a38c-48e9-bb58-e3652c6be1be
